122,16.0,"[('average_q', 26.933839080549415), ('average_loss', 0.8548502853982244), ('n_updates', 4164)]"
123,18.0,"[('average_q', 27.057915517801423), ('average_loss', 0.8139313462407165), ('n_updates', 4182)]"
124,40.0,"[('average_q', 27.339289286396884), ('average_loss', 0.791227716168221), ('n_updates', 4222)]"
125,48.0,"[('average_q', 27.674338104193858), ('average_loss', 0.8654832945500105), ('n_updates', 4270)]"
126,49.0,"[('average_q', 28.01126099499699), ('average_loss', 0.9152770534334604), ('n_updates', 4319)]"
127,45.0,"[('average_q', 28.3280770086429), ('average_loss', 0.8636681354099146), ('n_updates', 4364)]"
128,24.0,"[('average_q', 28.491628230987143), ('average_loss', 0.8185733711900416), ('n_updates', 4388)]"
129,36.0,"[('average_q', 28.74239360987334), ('average_loss', 0.8183500461838531), ('n_updates', 4424)]"
130,28.0,"[('average_q', 28.938562391157113), ('average_loss', 0.765058774740307), ('n_updates', 4452)]"
131,51.0,"[('average_q', 29.281623130369265), ('average_loss', 0.7091849706330383), ('n_updates', 4503)]"
132,38.0,"[('average_q', 29.5499077486898), ('average_loss', 0.7857932220403424), ('n_updates', 4541)]"
133,26.0,"[('average_q', 29.72748603594951), ('average_loss', 0.8136038034772152), ('n_updates', 4567)]"
134,35.0,"[('average_q', 29.95930419595279), ('average_loss', 0.8195828257969876), ('n_updates', 4602)]"
135,18.0,"[('average_q', 30.085480621383223), ('average_loss', 0.8527037222505127), ('n_updates', 4620)]"
136,19.0,"[('average_q', 30.2179500437947), ('average_loss', 0.8300750760394071), ('n_updates', 4639)]"
137,68.0,"[('average_q', 30.66846252109761), ('average_loss', 0.7782880172611635), ('n_updates', 4707)]"
138,28.0,"[('average_q', 30.864302292854482), ('average_loss', 0.8592503101105117), ('n_updates', 4735)]"
139,33.0,"[('average_q', 31.08403442414304), ('average_loss', 0.9703055739160485), ('n_updates', 4768)]"
140,24.0,"[('average_q', 31.24104554412151), ('average_loss', 0.9320780828085478), ('n_updates', 4792)]"
141,27.0,"[('average_q', 31.421710905827887), ('average_loss', 0.9851950535310989), ('n_updates', 4819)]"
142,20.0,"[('average_q', 31.55939335973355), ('average_loss', 0.99678966142535), ('n_updates', 4839)]"
143,16.0,"[('average_q', 31.666243311164436), ('average_loss', 1.0552773920797973), ('n_updates', 4855)]"
144,34.0,"[('average_q', 31.88828371772377), ('average_loss', 1.0388370086346954), ('n_updates', 4889)]"
145,25.0,"[('average_q', 32.052748366075974), ('average_loss', 0.9556963785280985), ('n_updates', 4914)]"
146,22.0,"[('average_q', 32.20414993337897), ('average_loss', 1.0080900593670872), ('n_updates', 4936)]"
147,24.0,"[('average_q', 32.363182389297755), ('average_loss', 0.9482601562023192), ('n_updates', 4960)]"
148,17.0,"[('average_q', 32.474550145359146), ('average_loss', 0.9398730446135822), ('n_updates', 4977)]"
149,13.0,"[('average_q', 32.55676665753531), ('average_loss', 0.9442457517935611), ('n_updates', 4990)]"
150,20.0,"[('average_q', 32.68508796119821), ('average_loss', 0.9881399291775035), ('n_updates', 5010)]"
151,19.0,"[('average_q', 32.815789550222526), ('average_loss', 0.9614120768708442), ('n_updates', 5029)]"
152,66.0,"[('average_q', 33.24226297052417), ('average_loss', 0.963370043760025), ('n_updates', 5095)]"
153,43.0,"[('average_q', 33.52921790475022), ('average_loss', 0.9691441930019771), ('n_updates', 5138)]"
154,16.0,"[('average_q', 33.63368015879179), ('average_loss', 0.983019062719901), ('n_updates', 5154)]"
155,44.0,"[('average_q', 33.91530468534531), ('average_loss', 1.0335756014885664), ('n_updates', 5198)]"
156,55.0,"[('average_q', 34.27266411094773), ('average_loss', 1.1507167203824695), ('n_updates', 5253)]"
157,31.0,"[('average_q', 34.47038711215027), ('average_loss', 1.0909100344867029), ('n_updates', 5284)]"
158,29.0,"[('average_q', 34.653058003455286), ('average_loss', 1.113114666685701), ('n_updates', 5313)]"
159,32.0,"[('average_q', 34.864711392307846), ('average_loss', 1.1883783607459737), ('n_updates', 5345)]"
160,20.0,"[('average_q', 34.99180831253536), ('average_loss', 1.2376194360450425), ('n_updates', 5365)]"
161,29.0,"[('average_q', 35.17176007606419), ('average_loss', 1.2392683953955446), ('n_updates', 5394)]"
162,24.0,"[('average_q', 35.325229143305705), ('average_loss', 1.1953066382418287), ('n_updates', 5418)]"
163,34.0,"[('average_q', 35.545024193085474), ('average_loss', 1.1971840106746137), ('n_updates', 5452)]"
164,26.0,"[('average_q', 35.707832991061565), ('average_loss', 1.1849140872309218), ('n_updates', 5478)]"
165,28.0,"[('average_q', 35.87938366075233), ('average_loss', 1.1665050138201574), ('n_updates', 5506)]"
166,26.0,"[('average_q', 36.049720287720824), ('average_loss', 1.1587383741377175), ('n_updates', 5532)]"
167,27.0,"[('average_q', 36.219277318437946), ('average_loss', 1.2223512255827844), ('n_updates', 5559)]"
168,22.0,"[('average_q', 36.354913880398556), ('average_loss', 1.2703542421449987), ('n_updates', 5581)]"
169,29.0,"[('average_q', 36.531263968380124), ('average_loss', 1.26046493403314), ('n_updates', 5610)]"
170,34.0,"[('average_q', 36.7487289877018), ('average_loss', 1.2285014391611602), ('n_updates', 5644)]"
171,21.0,"[('average_q', 36.879245493801236), ('average_loss', 1.2240749906752302), ('n_updates', 5665)]"
172,25.0,"[('average_q', 37.03079112402696), ('average_loss', 1.1370331112754826), ('n_updates', 5690)]"
173,16.0,"[('average_q', 37.12599445409761), ('average_loss', 1.1593211845484694), ('n_updates', 5706)]"
174,37.0,"[('average_q', 37.36163826963642), ('average_loss', 1.1344700203775164), ('n_updates', 5743)]"
175,23.0,"[('average_q', 37.50319619039135), ('average_loss', 1.2178052413352667), ('n_updates', 5766)]"
176,39.0,"[('average_q', 37.73349466458716), ('average_loss', 1.2618826595843402), ('n_updates', 5805)]"
177,17.0,"[('average_q', 37.84088175687147), ('average_loss', 1.3875137133507522), ('n_updates', 5822)]"
178,60.0,"[('average_q', 38.201752208118826), ('average_loss', 1.422072371893707), ('n_updates', 5882)]"
179,53.0,"[('average_q', 38.52207031021145), ('average_loss', 1.4706285109871862), ('n_updates', 5935)]"
180,28.0,"[('average_q', 38.69152602802327), ('average_loss', 1.2978089963837751), ('n_updates', 5963)]"
181,24.0,"[('average_q', 38.833318991292806), ('average_loss', 1.2600857309873088), ('n_updates', 5987)]"
182,29.0,"[('average_q', 39.006982062068964), ('average_loss', 1.1411404475915878), ('n_updates', 6016)]"
183,58.0,"[('average_q', 39.35737599581979), ('average_loss', 1.1820052198627642), ('n_updates', 6074)]"
184,16.0,"[('average_q', 39.44972792675896), ('average_loss', 1.1197666015300691), ('n_updates', 6090)]"
185,41.0,"[('average_q', 39.697102011693175), ('average_loss', 1.155117734307008), ('n_updates', 6131)]"
186,34.0,"[('average_q', 39.89850905369234), ('average_loss', 1.1995133360517518), ('n_updates', 6165)]"
187,23.0,"[('average_q', 40.03054929776912), ('average_loss', 1.270352657021702), ('n_updates', 6188)]"
188,15.0,"[('average_q', 40.11570464546609), ('average_loss', 1.2811629895734704), ('n_updates', 6203)]"
189,19.0,"[('average_q', 40.23078989969477), ('average_loss', 1.2388229874867076), ('n_updates', 6222)]"
190,41.0,"[('average_q', 40.473558063405946), ('average_loss', 1.2674003993406533), ('n_updates', 6263)]"
191,32.0,"[('average_q', 40.65701415603627), ('average_loss', 1.3462536655374113), ('n_updates', 6295)]"
192,25.0,"[('average_q', 40.804652199173944), ('average_loss', 1.3805904523990735), ('n_updates', 6320)]"
193,26.0,"[('average_q', 40.95834498651672), ('average_loss', 1.3231471547877642), ('n_updates', 6346)]"
194,42.0,"[('average_q', 41.19770077644368), ('average_loss', 1.2279367222180257), ('n_updates', 6388)]"
195,23.0,"[('average_q', 41.32717645236683), ('average_loss', 1.224406488391728), ('n_updates', 6411)]"
196,41.0,"[('average_q', 41.56918957442522), ('average_loss', 1.221580910725456), ('n_updates', 6452)]"
197,21.0,"[('average_q', 41.68899555268102), ('average_loss', 1.2186842566277751), ('n_updates', 6473)]"
198,37.0,"[('average_q', 41.89623951343052), ('average_loss', 1.1383428908367854), ('n_updates', 6510)]"
199,22.0,"[('average_q', 42.026198117783046), ('average_loss', 1.2449818147716407), ('n_updates', 6532)]"
200,19.0,"[('average_q', 42.13457182752566), ('average_loss', 1.2405399944251674), ('n_updates', 6551)]"
201,35.0,"[('average_q', 42.330420412258476), ('average_loss', 1.3293410433922954), ('n_updates', 6586)]"
202,23.0,"[('average_q', 42.45738018100604), ('average_loss', 1.3252500333751136), ('n_updates', 6609)]"
203,26.0,"[('average_q', 42.60870516599594), ('average_loss', 1.3435605429976276), ('n_updates', 6635)]"
204,58.0,"[('average_q', 42.92975768977689), ('average_loss', 1.362626807642176), ('n_updates', 6693)]"
205,54.0,"[('average_q', 43.2345009653945), ('average_loss', 1.260120058882613), ('n_updates', 6747)]"
206,31.0,"[('average_q', 43.40484722568878), ('average_loss', 1.2556992890962797), ('n_updates', 6778)]"
207,26.0,"[('average_q', 43.542681646560915), ('average_loss', 1.2917249539213997), ('n_updates', 6804)]"
208,101.0,"[('average_q', 44.097427333443186), ('average_loss', 1.4265765997235156), ('n_updates', 6905)]"
209,19.0,"[('average_q', 44.2054262025306), ('average_loss', 1.4097033510921528), ('n_updates', 6924)]"
210,20.0,"[('average_q', 44.31551072664965), ('average_loss', 1.3697508013971011), ('n_updates', 6944)]"
211,26.0,"[('average_q', 44.45627525821133), ('average_loss', 1.3628788933328555), ('n_updates', 6970)]"
212,27.0,"[('average_q', 44.59859006204304), ('average_loss', 1.3858390660418838), ('n_updates', 6997)]"
213,23.0,"[('average_q', 44.72512166017868), ('average_loss', 1.3338213554348055), ('n_updates', 7020)]"
214,21.0,"[('average_q', 44.84050688688416), ('average_loss', 1.3366312904502686), ('n_updates', 7041)]"
215,25.0,"[('average_q', 44.9756942967932), ('average_loss', 1.3467369794284298), ('n_updates', 7066)]"
216,22.0,"[('average_q', 45.09126460077729), ('average_loss', 1.401344796049356), ('n_updates', 7088)]"
217,35.0,"[('average_q', 45.28038471727257), ('average_loss', 1.3453843771746334), ('n_updates', 7123)]"
218,39.0,"[('average_q', 45.49080855150589), ('average_loss', 1.6041748569673602), ('n_updates', 7162)]"
219,27.0,"[('average_q', 45.63218410776102), ('average_loss', 1.4631194449464728), ('n_updates', 7189)]"
220,28.0,"[('average_q', 45.78083791660575), ('average_loss', 1.499436270561736), ('n_updates', 7217)]"
221,24.0,"[('average_q', 45.91071633511857), ('average_loss', 1.6670022555151127), ('n_updates', 7241)]"
222,20.0,"[('average_q', 46.016730348985575), ('average_loss', 1.6494150297755599), ('n_updates', 7261)]"
223,40.0,"[('average_q', 46.22143216770141), ('average_loss', 1.4866048873082462), ('n_updates', 7301)]"
224,32.0,"[('average_q', 46.393608083180695), ('average_loss', 1.4293837836712786), ('n_updates', 7333)]"
225,63.0,"[('average_q', 46.71803155835685), ('average_loss', 1.4982672043841243), ('n_updates', 7396)]"
226,24.0,"[('average_q', 46.846243187449765), ('average_loss', 1.4013372247439497), ('n_updates', 7420)]"
227,33.0,"[('average_q', 47.0208914180645), ('average_loss', 1.3148427256159314), ('n_updates', 7453)]"
228,23.0,"[('average_q', 47.139203667185306), ('average_loss', 1.3507002900712335), ('n_updates', 7476)]"
229,28.0,"[('average_q', 47.279753228314085), ('average_loss', 1.3661609363212301), ('n_updates', 7504)]"
230,57.0,"[('average_q', 47.578238527655856), ('average_loss', 1.4863547108506168), ('n_updates', 7561)]"
231,42.0,"[('average_q', 47.785937566491896), ('average_loss', 1.7683169467210895), ('n_updates', 7603)]"
232,25.0,"[('average_q', 47.91752468537935), ('average_loss', 1.7565983758399748), ('n_updates', 7628)]"
233,26.0,"[('average_q', 48.049637847252725), ('average_loss', 1.7349528288814995), ('n_updates', 7654)]"
234,30.0,"[('average_q', 48.19853348694079), ('average_loss', 1.7527673703908062), ('n_updates', 7684)]"
235,27.0,"[('average_q', 48.332256585432646), ('average_loss', 1.6640225461073952), ('n_updates', 7711)]"
236,35.0,"[('average_q', 48.513536939568695), ('average_loss', 1.4729988265415268), ('n_updates', 7746)]"
237,44.0,"[('average_q', 48.731109719547305), ('average_loss', 1.4444078262544442), ('n_updates', 7790)]"
238,23.0,"[('average_q', 48.843872194650935), ('average_loss', 1.5849331066471084), ('n_updates', 7813)]"
239,32.0,"[('average_q', 49.005815482612306), ('average_loss', 1.5886612656728294), ('n_updates', 7845)]"
240,22.0,"[('average_q', 49.11404838722372), ('average_loss', 1.6398328150433328), ('n_updates', 7867)]"
241,40.0,"[('average_q', 49.305502741746416), ('average_loss', 1.6219812674669019), ('n_updates', 7907)]"
242,44.0,"[('average_q', 49.52558785217351), ('average_loss', 1.5705131448973333), ('n_updates', 7951)]"
243,19.0,"[('average_q', 49.616272496445895), ('average_loss', 1.6687513302416757), ('n_updates', 7970)]"
244,67.0,"[('average_q', 49.939265650879705), ('average_loss', 1.5056857670831467), ('n_updates', 8037)]"
245,38.0,"[('average_q', 50.12132845643247), ('average_loss', 1.566558861266053), ('n_updates', 8075)]"
246,60.0,"[('average_q', 50.409498104705555), ('average_loss', 1.4711281199942847), ('n_updates', 8135)]"
247,24.0,"[('average_q', 50.524395536557165), ('average_loss', 1.5070875575328888), ('n_updates', 8159)]"
248,31.0,"[('average_q', 50.66874661028351), ('average_loss', 1.631754315736376), ('n_updates', 8190)]"
249,67.0,"[('average_q', 50.98608912073698), ('average_loss', 1.4597306328512356), ('n_updates', 8257)]"
250,36.0,"[('average_q', 51.14970431917938), ('average_loss', 1.5874790503642922), ('n_updates', 8293)]"
251,33.0,"[('average_q', 51.30638210957462), ('average_loss', 1.6271818977573809), ('n_updates', 8326)]"
252,45.0,"[('average_q', 51.51568382645699), ('average_loss', 1.4162573046920222), ('n_updates', 8371)]"
253,28.0,"[('average_q', 51.64200519027576), ('average_loss', 1.4511410034403978), ('n_updates', 8399)]"
254,46.0,"[('average_q', 51.85862477796024), ('average_loss', 1.4601588751999524), ('n_updates', 8445)]"
255,37.0,"[('average_q', 52.02740552810602), ('average_loss', 1.4219901705501299), ('n_updates', 8482)]"
256,51.0,"[('average_q', 52.26218828680287), ('average_loss', 1.4088871777848484), ('n_updates', 8533)]"
257,33.0,"[('average_q', 52.41339147295999), ('average_loss', 1.364622564867048), ('n_updates', 8566)]"
258,37.0,"[('average_q', 52.57744355363764), ('average_loss', 1.5017981562039946), ('n_updates', 8603)]"
259,83.0,"[('average_q', 52.95430912052131), ('average_loss', 1.492596525289708), ('n_updates', 8686)]"
260,72.0,"[('average_q', 53.279310271806665), ('average_loss', 1.4835193959258335), ('n_updates', 8758)]"
261,27.0,"[('average_q', 53.39844996421782), ('average_loss', 1.6132753181984858), ('n_updates', 8785)]"
262,28.0,"[('average_q', 53.52290943640342), ('average_loss', 1.6162513373974126), ('n_updates', 8813)]"
263,43.0,"[('average_q', 53.71966334409836), ('average_loss', 1.726170896052748), ('n_updates', 8856)]"
264,47.0,"[('average_q', 53.92456610746862), ('average_loss', 1.6329973607962451), ('n_updates', 8903)]"
265,44.0,"[('average_q', 54.12438125550274), ('average_loss', 1.7417892394561534), ('n_updates', 8947)]"
266,46.0,"[('average_q', 54.32413894378076), ('average_loss', 1.7169004161796395), ('n_updates', 8993)]"
