106,4.0,"[('average_q', 0.39329940271245023), ('average_loss', 0.009506905032889468), ('n_updates', 3928)]"
107,1.0,"[('average_q', 0.403117272225408), ('average_loss', 0.009573687737393624), ('n_updates', 3992)]"
108,1.0,"[('average_q', 0.41490257208633763), ('average_loss', 0.00849739649849082), ('n_updates', 4056)]"
109,1.0,"[('average_q', 0.42198759581232115), ('average_loss', 0.009077409813505419), ('n_updates', 4115)]"
110,1.0,"[('average_q', 0.4325738151397915), ('average_loss', 0.009740679227919798), ('n_updates', 4179)]"
111,1.0,"[('average_q', 0.4437259812757177), ('average_loss', 0.009674876047780702), ('n_updates', 4243)]"
112,1.0,"[('average_q', 0.4548078918383148), ('average_loss', 0.008550946538781337), ('n_updates', 4307)]"
113,2.0,"[('average_q', 0.4630981247715363), ('average_loss', 0.008706463981503076), ('n_updates', 4397)]"
114,1.0,"[('average_q', 0.4726911301479342), ('average_loss', 0.009421001051340236), ('n_updates', 4461)]"
115,1.0,"[('average_q', 0.4828227045697592), ('average_loss', 0.009895253439070564), ('n_updates', 4525)]"
116,1.0,"[('average_q', 0.49638341239898853), ('average_loss', 0.009624360093555363), ('n_updates', 4589)]"
117,2.0,"[('average_q', 0.5068393035309363), ('average_loss', 0.008875854724844626), ('n_updates', 4678)]"
118,1.0,"[('average_q', 0.5225375776149045), ('average_loss', 0.00922429880076428), ('n_updates', 4742)]"
119,1.0,"[('average_q', 0.5503029009681022), ('average_loss', 0.009883752255834571), ('n_updates', 4806)]"
120,2.0,"[('average_q', 0.5523215523640741), ('average_loss', 0.010182865997634351), ('n_updates', 4890)]"
121,2.0,"[('average_q', 0.5577588962843484), ('average_loss', 0.009445861245170764), ('n_updates', 4989)]"
122,1.0,"[('average_q', 0.565976744599808), ('average_loss', 0.009056749632903089), ('n_updates', 5053)]"
123,2.0,"[('average_q', 0.5689649381391201), ('average_loss', 0.010098139290436039), ('n_updates', 5153)]"
124,2.0,"[('average_q', 0.5664278916587351), ('average_loss', 0.01143714742510734), ('n_updates', 5256)]"
125,2.0,"[('average_q', 0.5692397311186155), ('average_loss', 0.010904080194739072), ('n_updates', 5347)]"
126,2.0,"[('average_q', 0.5666929079570309), ('average_loss', 0.01040522314220507), ('n_updates', 5448)]"
127,2.0,"[('average_q', 0.5692426969783222), ('average_loss', 0.011337862049409612), ('n_updates', 5539)]"
128,1.0,"[('average_q', 0.5935939609592447), ('average_loss', 0.011457414926856294), ('n_updates', 5603)]"
129,1.0,"[('average_q', 0.6255736693021358), ('average_loss', 0.011322165159803683), ('n_updates', 5667)]"
130,1.0,"[('average_q', 0.6532499402186268), ('average_loss', 0.012470828077840548), ('n_updates', 5731)]"
131,1.0,"[('average_q', 0.6841703355543134), ('average_loss', 0.011885306040260913), ('n_updates', 5795)]"
132,1.0,"[('average_q', 0.7025848928974584), ('average_loss', 0.01139054232243605), ('n_updates', 5859)]"
133,2.0,"[('average_q', 0.7026665840502425), ('average_loss', 0.013881342952521173), ('n_updates', 5958)]"
134,2.0,"[('average_q', 0.7094137387789697), ('average_loss', 0.012487699211365328), ('n_updates', 6055)]"
135,2.0,"[('average_q', 0.7076869507720731), ('average_loss', 0.012156010089631408), ('n_updates', 6154)]"
136,1.0,"[('average_q', 0.7367291497913083), ('average_loss', 0.01238979428267563), ('n_updates', 6218)]"
137,2.0,"[('average_q', 0.7383928327011012), ('average_loss', 0.013185386626196439), ('n_updates', 6311)]"
138,2.0,"[('average_q', 0.741873435719288), ('average_loss', 0.013907128375252235), ('n_updates', 6407)]"
139,1.0,"[('average_q', 0.7737542718130211), ('average_loss', 0.012961012493100511), ('n_updates', 6471)]"
140,1.0,"[('average_q', 0.8032069233084144), ('average_loss', 0.013509124825240495), ('n_updates', 6535)]"
141,1.0,"[('average_q', 0.832781155537922), ('average_loss', 0.014051923376629432), ('n_updates', 6599)]"
142,1.0,"[('average_q', 0.855025479737474), ('average_loss', 0.014482005975779508), ('n_updates', 6663)]"
143,2.0,"[('average_q', 0.8583416725122098), ('average_loss', 0.013131297274436857), ('n_updates', 6766)]"
144,1.0,"[('average_q', 0.884711129634941), ('average_loss', 0.012286435404502067), ('n_updates', 6830)]"
145,1.0,"[('average_q', 0.9059020862507923), ('average_loss', 0.011869040630534606), ('n_updates', 6894)]"
146,1.0,"[('average_q', 0.9300377918283049), ('average_loss', 0.013136690456832365), ('n_updates', 6958)]"
147,1.0,"[('average_q', 0.9585446499304313), ('average_loss', 0.014212023668578233), ('n_updates', 7022)]"
148,1.0,"[('average_q', 0.9836924983497037), ('average_loss', 0.014125639360561012), ('n_updates', 7086)]"
149,1.0,"[('average_q', 1.007568962140845), ('average_loss', 0.013968871371520634), ('n_updates', 7150)]"
150,1.0,"[('average_q', 1.0277974054727153), ('average_loss', 0.015309146588019453), ('n_updates', 7214)]"
151,2.0,"[('average_q', 1.0030288333272523), ('average_loss', 0.017005956945471044), ('n_updates', 7311)]"
152,1.0,"[('average_q', 1.020234984530244), ('average_loss', 0.015460785482331103), ('n_updates', 7375)]"
153,1.0,"[('average_q', 1.0331512229025313), ('average_loss', 0.01622021620487758), ('n_updates', 7439)]"
154,1.0,"[('average_q', 1.0483127233453782), ('average_loss', 0.015449626595207145), ('n_updates', 7503)]"
155,1.0,"[('average_q', 1.0659988820601558), ('average_loss', 0.01365864466217918), ('n_updates', 7567)]"
156,1.0,"[('average_q', 1.083901071227183), ('average_loss', 0.013304466563649465), ('n_updates', 7631)]"
157,0.0,"[('average_q', 1.1029738691716835), ('average_loss', 0.012540389275344174), ('n_updates', 7654)]"
158,0.0,"[('average_q', 1.1224244834598383), ('average_loss', 0.013636961756104503), ('n_updates', 7677)]"
159,1.0,"[('average_q', 1.1400127201463426), ('average_loss', 0.0150277683727047), ('n_updates', 7741)]"
160,1.0,"[('average_q', 1.156544415259222), ('average_loss', 0.013715029924169276), ('n_updates', 7805)]"
161,1.0,"[('average_q', 1.171934681025208), ('average_loss', 0.013402402563156883), ('n_updates', 7869)]"
162,1.0,"[('average_q', 1.1802835295053922), ('average_loss', 0.016475843752018236), ('n_updates', 7933)]"
163,1.0,"[('average_q', 1.1886227973498682), ('average_loss', 0.015990539468192583), ('n_updates', 7997)]"
164,1.0,"[('average_q', 1.1932605855022962), ('average_loss', 0.014412959792959838), ('n_updates', 8061)]"
165,2.0,"[('average_q', 1.1457192033091672), ('average_loss', 0.012667993994549076), ('n_updates', 8160)]"
166,1.0,"[('average_q', 1.1509113555289097), ('average_loss', 0.013516124396713501), ('n_updates', 8224)]"
167,0.0,"[('average_q', 1.1712829947092827), ('average_loss', 0.014431162362593446), ('n_updates', 8247)]"
168,0.0,"[('average_q', 1.19086218054224), ('average_loss', 0.01431841663033518), ('n_updates', 8270)]"
169,1.0,"[('average_q', 1.1926812704431389), ('average_loss', 0.01416220312485914), ('n_updates', 8334)]"
170,0.0,"[('average_q', 1.2123318149760507), ('average_loss', 0.013931671278466444), ('n_updates', 8357)]"
171,1.0,"[('average_q', 1.2209276472439026), ('average_loss', 0.01453306427943396), ('n_updates', 8421)]"
172,1.0,"[('average_q', 1.2183622815956856), ('average_loss', 0.015235305167597891), ('n_updates', 8485)]"
173,1.0,"[('average_q', 1.2205560263909854), ('average_loss', 0.016457909624623263), ('n_updates', 8549)]"
174,1.0,"[('average_q', 1.2203509516752689), ('average_loss', 0.01810310108295962), ('n_updates', 8613)]"
175,1.0,"[('average_q', 1.2229489473188266), ('average_loss', 0.01705452849124812), ('n_updates', 8677)]"
176,1.0,"[('average_q', 1.2196572061681985), ('average_loss', 0.015415866970856274), ('n_updates', 8741)]"
177,1.0,"[('average_q', 1.2277702925217768), ('average_loss', 0.014809906789166936), ('n_updates', 8805)]"
178,1.0,"[('average_q', 1.234696192518853), ('average_loss', 0.014475943801149603), ('n_updates', 8869)]"
179,1.0,"[('average_q', 1.231523994100726), ('average_loss', 0.014183158966955382), ('n_updates', 8933)]"
180,0.0,"[('average_q', 1.2536625000383517), ('average_loss', 0.01375193767066083), ('n_updates', 8956)]"
181,0.0,"[('average_q', 1.2749233899269607), ('average_loss', 0.013756011324288593), ('n_updates', 8979)]"
182,0.0,"[('average_q', 1.2963073598304127), ('average_loss', 0.013035728520859945), ('n_updates', 9002)]"
183,0.0,"[('average_q', 1.3170547440264115), ('average_loss', 0.014469997366760686), ('n_updates', 9025)]"
184,1.0,"[('average_q', 1.3191586513619622), ('average_loss', 0.013665028932646503), ('n_updates', 9089)]"
185,0.0,"[('average_q', 1.3402880562622597), ('average_loss', 0.013175832896054266), ('n_updates', 9112)]"
186,0.0,"[('average_q', 1.360748726236083), ('average_loss', 0.012907707314596716), ('n_updates', 9135)]"
187,1.0,"[('average_q', 1.3593052345948538), ('average_loss', 0.01485886871812458), ('n_updates', 9201)]"
188,0.0,"[('average_q', 1.379718519849947), ('average_loss', 0.014049051091253331), ('n_updates', 9224)]"
189,0.0,"[('average_q', 1.399657413440473), ('average_loss', 0.01410675182359603), ('n_updates', 9247)]"
190,0.0,"[('average_q', 1.4196193212162938), ('average_loss', 0.01605569681041771), ('n_updates', 9270)]"
191,1.0,"[('average_q', 1.4150480076738343), ('average_loss', 0.01698145183831611), ('n_updates', 9334)]"
192,1.0,"[('average_q', 1.4095933935818974), ('average_loss', 0.016424648855091872), ('n_updates', 9398)]"
193,0.0,"[('average_q', 1.429864881668248), ('average_loss', 0.016267591233669172), ('n_updates', 9421)]"
194,0.0,"[('average_q', 1.4509252519954239), ('average_loss', 0.016559349019372793), ('n_updates', 9444)]"
195,0.0,"[('average_q', 1.470770041029928), ('average_loss', 0.0159840698025905), ('n_updates', 9467)]"
196,0.0,"[('average_q', 1.4900334159002369), ('average_loss', 0.01610280152881092), ('n_updates', 9490)]"
197,0.0,"[('average_q', 1.5094888532319715), ('average_loss', 0.01489151129084934), ('n_updates', 9513)]"
198,0.0,"[('average_q', 1.5290436619584313), ('average_loss', 0.014161791040713169), ('n_updates', 9536)]"
199,0.0,"[('average_q', 1.548666479492613), ('average_loss', 0.017408985236299756), ('n_updates', 9559)]"
200,0.0,"[('average_q', 1.5670839140368076), ('average_loss', 0.01838323149586935), ('n_updates', 9582)]"
201,0.0,"[('average_q', 1.5853255614849822), ('average_loss', 0.017732739319964858), ('n_updates', 9605)]"
202,0.0,"[('average_q', 1.6030596725688784), ('average_loss', 0.01712369677777182), ('n_updates', 9628)]"
203,0.0,"[('average_q', 1.620649610944378), ('average_loss', 0.016711232621065903), ('n_updates', 9651)]"
204,0.0,"[('average_q', 1.6381136124574471), ('average_loss', 0.017276858167553918), ('n_updates', 9674)]"
205,0.0,"[('average_q', 1.6543903976199419), ('average_loss', 0.02013947250602852), ('n_updates', 9697)]"
206,0.0,"[('average_q', 1.6699771622607542), ('average_loss', 0.019285123366849444), ('n_updates', 9720)]"
207,0.0,"[('average_q', 1.6851273498999162), ('average_loss', 0.018921356440289104), ('n_updates', 9743)]"
208,0.0,"[('average_q', 1.6999837777616167), ('average_loss', 0.01783436462076603), ('n_updates', 9766)]"
209,0.0,"[('average_q', 1.7151655875023726), ('average_loss', 0.017376490072540513), ('n_updates', 9789)]"
210,0.0,"[('average_q', 1.729395041083012), ('average_loss', 0.017067653932104594), ('n_updates', 9812)]"
211,0.0,"[('average_q', 1.7434878304692638), ('average_loss', 0.01719812971860968), ('n_updates', 9835)]"
212,1.0,"[('average_q', 1.7201759070155547), ('average_loss', 0.01614548430828913), ('n_updates', 9899)]"
