219,5.0,"[('average_q', 3.3682703600040758), ('average_loss', 0.03478502087654695), ('n_updates', 29100)]"
220,1.0,"[('average_q', 3.4299255214343565), ('average_loss', 0.031897150101384636), ('n_updates', 29164)]"
221,1.0,"[('average_q', 3.488334664352166), ('average_loss', 0.031115854693905907), ('n_updates', 29228)]"
222,4.0,"[('average_q', 3.5130414896555817), ('average_loss', 0.028908295047433637), ('n_updates', 29405)]"
223,4.0,"[('average_q', 3.5558601293930696), ('average_loss', 0.02821151750505311), ('n_updates', 29580)]"
224,4.0,"[('average_q', 3.5475703706939643), ('average_loss', 0.02714006771552929), ('n_updates', 29755)]"
225,1.0,"[('average_q', 3.593561189524606), ('average_loss', 0.027452342098624176), ('n_updates', 29819)]"
226,5.0,"[('average_q', 3.501147418877525), ('average_loss', 0.030315050003844535), ('n_updates', 30027)]"
227,1.0,"[('average_q', 3.553148504176184), ('average_loss', 0.02923455402340588), ('n_updates', 30091)]"
228,4.0,"[('average_q', 3.53218974480987), ('average_loss', 0.031142730903193555), ('n_updates', 30266)]"
229,1.0,"[('average_q', 3.582891027133203), ('average_loss', 0.03316016135632999), ('n_updates', 30330)]"
230,1.0,"[('average_q', 3.6297456087850666), ('average_loss', 0.02914939473413425), ('n_updates', 30394)]"
231,4.0,"[('average_q', 3.64038119282734), ('average_loss', 0.03182805194695071), ('n_updates', 30569)]"
232,5.0,"[('average_q', 3.5552694169467975), ('average_loss', 0.033030744146574774), ('n_updates', 30777)]"
233,5.0,"[('average_q', 3.4666074868013808), ('average_loss', 0.032019379938350585), ('n_updates', 30985)]"
234,5.0,"[('average_q', 3.3892111438440793), ('average_loss', 0.03757527173635228), ('n_updates', 31193)]"
235,5.0,"[('average_q', 3.3591464411088747), ('average_loss', 0.031698373871976444), ('n_updates', 31401)]"
236,1.0,"[('average_q', 3.4177707063922935), ('average_loss', 0.031397908558933034), ('n_updates', 31465)]"
237,1.0,"[('average_q', 3.4840246209994334), ('average_loss', 0.03032364621520965), ('n_updates', 31529)]"
238,1.0,"[('average_q', 3.5393496672042826), ('average_loss', 0.03475128850803605), ('n_updates', 31593)]"
239,1.0,"[('average_q', 3.5933317931246322), ('average_loss', 0.03422375303675465), ('n_updates', 31657)]"
240,5.0,"[('average_q', 3.533403407926601), ('average_loss', 0.031243266553215996), ('n_updates', 31865)]"
241,4.0,"[('average_q', 3.561190355591989), ('average_loss', 0.03359874010542256), ('n_updates', 32040)]"
242,4.0,"[('average_q', 3.574713550094029), ('average_loss', 0.03167348095686192), ('n_updates', 32215)]"
243,1.0,"[('average_q', 3.6254577502954635), ('average_loss', 0.0314623923691613), ('n_updates', 32279)]"
244,5.0,"[('average_q', 3.5520173629372507), ('average_loss', 0.02938859849378925), ('n_updates', 32487)]"
245,4.0,"[('average_q', 3.5722176940647805), ('average_loss', 0.03297149749372702), ('n_updates', 32662)]"
246,4.0,"[('average_q', 3.5842321236664816), ('average_loss', 0.030277925844316076), ('n_updates', 32837)]"
247,4.0,"[('average_q', 3.6138164904267644), ('average_loss', 0.0269323384485454), ('n_updates', 33012)]"
248,4.0,"[('average_q', 3.6465563143339352), ('average_loss', 0.028263998105287704), ('n_updates', 33187)]"
249,1.0,"[('average_q', 3.7169016827161796), ('average_loss', 0.026999532825205164), ('n_updates', 33251)]"
250,5.0,"[('average_q', 3.6479732396098146), ('average_loss', 0.027387892363809837), ('n_updates', 33459)]"
251,4.0,"[('average_q', 3.7003525693405357), ('average_loss', 0.023493605669292244), ('n_updates', 33634)]"
252,5.0,"[('average_q', 3.633163901917049), ('average_loss', 0.02624714385727944), ('n_updates', 33842)]"
253,1.0,"[('average_q', 3.7035570325401554), ('average_loss', 0.025586147963662584), ('n_updates', 33906)]"
254,5.0,"[('average_q', 3.6434177647044534), ('average_loss', 0.02543570075503957), ('n_updates', 34114)]"
255,5.0,"[('average_q', 3.581787809924493), ('average_loss', 0.02815326152272006), ('n_updates', 34322)]"
256,5.0,"[('average_q', 3.5399258981401873), ('average_loss', 0.027170160584137765), ('n_updates', 34530)]"
257,4.0,"[('average_q', 3.603186252314591), ('average_loss', 0.03206501296666384), ('n_updates', 34705)]"
258,4.0,"[('average_q', 3.658286590919763), ('average_loss', 0.0323090795411005), ('n_updates', 34880)]"
259,4.0,"[('average_q', 3.711225139746509), ('average_loss', 0.03604414550857968), ('n_updates', 35055)]"
260,5.0,"[('average_q', 3.6472619771887156), ('average_loss', 0.039184925759680564), ('n_updates', 35263)]"
261,2.0,"[('average_q', 3.725231623943243), ('average_loss', 0.035425246432740656), ('n_updates', 35366)]"
